#,"Date Time, GMT-08:00","Temp, °F (LGR S/N: 20607124, SEN S/N: 20607124)"
1,5/16/2020,61.333
2,5/16/2020,61.333
3,5/16/2020,61.547
4,5/16/2020,61.547
5,5/16/2020,61.419
6,5/16/2020,61.248
7,5/16/2020,61.506
8,5/16/2020,61.977
9,5/16/2020,62.447
10,5/16/2020,62.834
11,5/16/2020,63.048
12,5/16/2020,63.219
13,5/16/2020,63.39
14,5/16/2020,63.604
15,5/16/2020,63.819
16,5/16/2020,63.819
17,5/16/2020,65.701
18,5/16/2020,68.013
19,5/16/2020,69.213
20,5/16/2020,70.115
21,5/16/2020,70.759
22,5/16/2020,71.017
23,5/16/2020,70.803
24,5/16/2020,70.201
25,5/17/2020,69.343
26,5/17/2020,68.4
27,5/17/2020,67.5
28,5/17/2020,66.558
29,5/17/2020,65.701
30,5/17/2020,64.845
31,5/17/2020,64.074
32,5/17/2020,63.347
33,5/17/2020,62.661
34,5/17/2020,62.062
35,5/17/2020,61.547
36,5/17/2020,61.032
37,5/17/2020,60.604
38,5/17/2020,60.174
39,5/17/2020,59.788
40,5/17/2020,59.83
41,5/17/2020,61.761
42,5/17/2020,63.09
43,5/17/2020,65.701
44,5/17/2020,61.162
45,5/17/2020,56.815
46,5/17/2020,60.517
47,5/17/2020,57.333
48,5/17/2020,55.647
49,5/17/2020,55.299
50,5/17/2020,69.728
51,5/17/2020,61.333
52,5/17/2020,62.919
53,5/17/2020,64.204
54,5/17/2020,65.444
55,5/17/2020,65.872
56,5/17/2020,64.632
57,5/17/2020,101.107
58,5/17/2020,80.184
59,5/17/2020,82.62
60,5/17/2020,84.99
61,5/17/2020,44.991
62,5/17/2020,59.358
63,5/17/2020,75.463
64,5/17/2020,66.13
65,5/17/2020,58.669
66,5/17/2020,51.589
67,5/17/2020,47.467
68,5/17/2020,46.121
69,5/17/2020,44.263
70,5/17/2020,44.492
71,5/17/2020,42.663
72,5/17/2020,42.984
73,5/18/2020,42.156
74,5/18/2020,40.811
75,5/18/2020,40.251
76,5/18/2020,40.485
77,5/18/2020,40.626
78,5/18/2020,40.858
79,5/18/2020,41.184
80,5/18/2020,42.156
81,5/18/2020,42.202
82,5/18/2020,42.017
83,5/18/2020,42.294
84,5/18/2020,41.787
85,5/18/2020,42.294
86,5/18/2020,42.984
87,5/18/2020,43.306
88,5/18/2020,42.892
89,5/18/2020,42.616
90,5/18/2020,44.218
91,5/18/2020,45.714
92,5/18/2020,45.262
93,5/18/2020,45.082
94,5/18/2020,47.377
95,5/18/2020,47.199
96,5/18/2020,47.691
97,5/18/2020,47.019
98,5/18/2020,46.526
99,5/18/2020,48.45
100,5/18/2020,48.272
101,5/18/2020,48.717
102,5/18/2020,47.914
103,5/18/2020,46.571
104,5/18/2020,46.481
105,5/18/2020,44.809
106,5/18/2020,44.809
107,5/18/2020,45.714
108,5/18/2020,45.851
109,5/18/2020,45.127
110,5/18/2020,43.671
111,5/18/2020,43.122
112,5/18/2020,44.082
113,5/18/2020,42.433
114,5/18/2020,42.017
115,5/18/2020,42.478
116,5/18/2020,42.294
117,5/18/2020,42.109
118,5/18/2020,41.787
119,5/18/2020,41.23
120,5/18/2020,40.532
121,5/19/2020,40.064
122,5/19/2020,39.83
123,5/19/2020,40.111
124,5/19/2020,38.795
125,5/19/2020,38.415
126,5/19/2020,38.937
127,5/19/2020,39.407
128,5/19/2020,38.037
129,5/19/2020,38.415
130,5/19/2020,38.842
131,5/19/2020,38.179
132,5/19/2020,37.846
133,5/19/2020,38.226
134,5/19/2020,38.226
135,5/19/2020,39.124
136,5/19/2020,41.09
137,5/19/2020,42.109
138,5/19/2020,42.525
139,5/19/2020,44.946
140,5/19/2020,46.616
141,5/19/2020,48.983
142,5/19/2020,41.601
143,5/19/2020,41.554
144,5/19/2020,41.601
145,5/19/2020,41.787
146,5/19/2020,41.925
147,5/19/2020,42.109
148,5/19/2020,42.294
149,5/19/2020,42.386
150,5/19/2020,42.525
151,5/19/2020,42.663
152,5/19/2020,42.708
153,5/19/2020,42.8
154,5/19/2020,42.847
155,5/19/2020,42.939
156,5/19/2020,42.984
157,5/19/2020,43.03
158,5/19/2020,42.892
159,5/19/2020,42.847
160,5/19/2020,42.8
161,5/19/2020,42.755
162,5/19/2020,42.663
163,5/19/2020,42.57
164,5/19/2020,42.433
165,5/19/2020,42.341
166,5/19/2020,42.294
167,5/19/2020,42.247
168,5/19/2020,42.202
169,5/20/2020,42.109
170,5/20/2020,42.017
171,5/20/2020,41.97
172,5/20/2020,41.925
173,5/20/2020,41.878
174,5/20/2020,41.787
175,5/20/2020,41.74
176,5/20/2020,41.74
177,5/20/2020,41.74
178,5/20/2020,41.648
179,5/20/2020,41.648
180,5/20/2020,41.648
181,5/20/2020,41.693
182,5/20/2020,41.648
183,5/20/2020,41.693
184,5/20/2020,41.74
185,5/20/2020,41.74
186,5/20/2020,41.74
187,5/20/2020,41.925
188,5/20/2020,42.017
189,5/20/2020,42.109
190,5/20/2020,42.294
191,5/20/2020,42.386
192,5/20/2020,42.57
193,5/20/2020,42.8
194,5/20/2020,43.03
195,5/20/2020,43.167
196,5/20/2020,43.306
197,5/20/2020,43.351
198,5/20/2020,43.488
199,5/20/2020,43.534
200,5/20/2020,43.671
201,5/20/2020,43.763
202,5/20/2020,43.945
203,5/20/2020,43.99
204,5/20/2020,43.945
205,5/20/2020,43.9
206,5/20/2020,43.9
207,5/20/2020,43.9
208,5/20/2020,43.945
209,5/20/2020,43.945
210,5/20/2020,43.624
211,5/20/2020,43.488
212,5/20/2020,43.351
213,5/20/2020,43.306
214,5/20/2020,43.259
215,5/20/2020,43.122
216,5/20/2020,43.03
217,5/21/2020,42.892
218,5/21/2020,42.755
219,5/21/2020,42.663
220,5/21/2020,42.57
221,5/21/2020,42.478
222,5/21/2020,42.386
223,5/21/2020,42.386
224,5/21/2020,42.341
225,5/21/2020,42.294
226,5/21/2020,42.294
227,5/21/2020,42.294
228,5/21/2020,42.294
229,5/21/2020,42.294
230,5/21/2020,42.386
231,5/21/2020,42.433
232,5/21/2020,42.57
233,5/21/2020,42.8
234,5/21/2020,43.03
235,5/21/2020,43.122
236,5/21/2020,43.488
237,5/21/2020,43.763
238,5/21/2020,43.945
239,5/21/2020,44.218
240,5/21/2020,44.445
241,5/21/2020,44.674
242,5/21/2020,44.946
243,5/21/2020,45.082
244,5/21/2020,45.307
245,5/21/2020,45.399
246,5/21/2020,45.399
247,5/21/2020,45.489
248,5/21/2020,45.444
249,5/21/2020,45.579
250,5/21/2020,45.534
251,5/21/2020,45.579
252,5/21/2020,45.534
253,5/21/2020,45.489
254,5/21/2020,45.444
255,5/21/2020,45.354
256,5/21/2020,45.262
257,5/21/2020,45.172
258,5/21/2020,45.082
259,5/21/2020,44.946
260,5/21/2020,44.809
261,5/21/2020,44.674
262,5/21/2020,44.492
263,5/21/2020,44.31
264,5/21/2020,44.127
265,5/22/2020,43.945
266,5/22/2020,43.808
267,5/22/2020,43.624
268,5/22/2020,43.488
269,5/22/2020,43.396
270,5/22/2020,43.306
271,5/22/2020,43.214
272,5/22/2020,43.214
273,5/22/2020,43.214
274,5/22/2020,43.075
275,5/22/2020,43.075
276,5/22/2020,43.075
277,5/22/2020,43.075
278,5/22/2020,43.214
279,5/22/2020,43.306
280,5/22/2020,43.306
281,5/22/2020,43.351
282,5/22/2020,43.488
283,5/22/2020,43.624
284,5/22/2020,43.808
285,5/22/2020,43.945
286,5/22/2020,44.082
287,5/22/2020,44.173
288,5/22/2020,44.31
289,5/22/2020,44.4
290,5/22/2020,44.492
291,5/22/2020,44.627
292,5/22/2020,44.764
293,5/22/2020,44.809
294,5/22/2020,44.946
295,5/22/2020,45.082
296,5/22/2020,45.127
297,5/22/2020,45.172
298,5/22/2020,45.217
299,5/22/2020,45.262
300,5/22/2020,45.172
301,5/22/2020,45.127
302,5/22/2020,45.082
303,5/22/2020,44.991
304,5/22/2020,44.946
305,5/22/2020,44.856
306,5/22/2020,44.719
307,5/22/2020,44.627
308,5/22/2020,44.492
309,5/22/2020,44.173
310,5/22/2020,43.945
311,5/22/2020,43.763
312,5/22/2020,43.579
313,5/23/2020,43.443
314,5/23/2020,43.351
315,5/23/2020,43.214
316,5/23/2020,43.167
317,5/23/2020,43.122
318,5/23/2020,43.03
319,5/23/2020,42.939
320,5/23/2020,42.847
321,5/23/2020,42.847
322,5/23/2020,42.892
323,5/23/2020,42.892
324,5/23/2020,42.847
325,5/23/2020,42.8
326,5/23/2020,42.8
327,5/23/2020,42.847
328,5/23/2020,42.847
329,5/23/2020,42.847
330,5/23/2020,42.847
331,5/23/2020,42.892
332,5/23/2020,42.984
333,5/23/2020,43.075
334,5/23/2020,43.214
335,5/23/2020,43.306
336,5/23/2020,43.534
